,Artist,Track,ID,energy,acousticness,valence,danceability,tempo,Genre
957,The Smiths,Panic,64D3dzWyj0GpQT1AHx4kbK,0.861,0.0175,0.8440000000000001,0.53,130.476,80s
958,The Sound,Winning,7EOCSmPvQ8psymuLTsKfN2,0.721,2.7300000000000003e-05,0.248,0.426,151.13,post-punk
959,The Specials,A Message to You Rudy,5dRfBz5ZXJc5gZJsNM04nn,0.45,0.149,0.9690000000000001,0.9059999999999999,103.476,ska
960,The Stone Roses,Waterfall,4CWgqHRJjDLd2PCedMz8eY,0.6859999999999999,0.0236,0.436,0.491,103.70700000000001,indie
961,The Strokes,Last Nite,3SUusuA9jH1v6PVwtYMbdv,0.899,0.0223,0.797,0.624,104.055,indie rock
962,The Strokes,Someday,7hm4HTk9encxT0LYC0J6oI,0.52,0.00425,0.6779999999999999,0.5379999999999999,106.031,indie rock
963,The Velvet Underground,Beginning To See The Light,55nFZrJCd2ry0Q1iHCXDee,0.562,0.11800000000000001,0.7759999999999999,0.591,124.40100000000001,rock
964,The Vines,Country Yard,6YvTdIwa0ziWuys1FKk6Uo,0.732,0.0223,0.255,0.516,131.83700000000002,indie rock
965,Throbbing Gristle,Dead on Arrival,1F39S1jWuGsCZL7tx5pCKk,0.5489999999999999,0.14800000000000002,0.42100000000000004,0.7659999999999999,147.015,industrial
966,Throbbing Gristle,Hamburger Lady,7eAewwhDIvqRKaIuRp71Sv,0.591,0.599,0.0399,0.34700000000000003,83.065,industrial
967,Throbbing Gristle,Valley of the Shadow of Death,0BH3Slj8uSeM8jbeh5sB57,0.7879999999999999,0.696,0.0975,0.321,151.173,industrial
968,Throbbing Gristle,Weeping,1W8HRCAabNBk4ejD4yhkYu,0.353,0.909,0.128,0.325,141.967,industrial
969,Tove Lo,Cool Girl,3tJ4y2Zqx6gM9xOAuFfsSF,0.6940000000000001,0.313,0.203,0.674,101.993,pop
970,Weezer,Island in the Sun,2MLHyLy5z5l5YRp7momlgw,0.81,0.00719,0.6609999999999999,0.654,114.62299999999999,rock
971,Weezer,My Name Is Jonas,4nzyOwogJuWn1s6QuGFZ6w,0.94,0.00021,0.58,0.295,186.18599999999998,rock
972,Wilco,Impossible Germany,6L0BBPYeWnaQJeDa0ox0IA,0.727,0.584,0.507,0.5529999999999999,104.95,indie
973,Wire,Another the Letter,0xr5ZFyC1SssS1dBHfrP5i,0.614,0.0262,0.753,0.514,142.16899999999998,punk
974,Wire,Men 2nd,1ptKPZyoKjI7PAJqAC9dVS,0.722,0.00187,0.857,0.503,112.96,post-punk
976,10cc,Dreadlock Holiday,1LOZMYF5s8qhW7Rv4w2gun,0.38,0.541,0.892,0.8370000000000001,104.995,reggae
977,Amy Winehouse,You Know I'm No Good,4zQuwW24dweWcaX0fEJkP2,0.8059999999999999,0.0132,0.7340000000000001,0.705,103.383,soul
978,Ariana Grande,One Last Time,7xoUc6faLbCqZO6fQEYprd,0.593,0.09300000000000001,0.10400000000000001,0.628,125.02600000000001,pop
979,Ariana Grande,Touch It,7MGRcJy1saXKiphwqJBnRb,0.6940000000000001,0.0303,0.29100000000000004,0.536,100.906,pop
980,Avenged Sevenfold,Afterlife,7zAt4tdL44D3VuzsvM0N8n,0.9490000000000001,0.000429,0.406,0.48700000000000004,110.02,metal
981,Avicii,Lay Me Down,6ekvzkGg31TOQhHIFEd55x,0.67,0.00128,0.7440000000000001,0.698,124.956,dance
982,Bauhaus,Of Lilies and Remains,0hrBY5YMWGpP4POebLM3BY,0.305,0.059000000000000004,0.621,0.597,139.16299999999998,rock
983,Beach House,Days of Candy,6Jzr32geft80FJxOPGr4uw,0.488,0.693,0.0548,0.289,121.17200000000001,dream pop
984,Beach House,Sparks,5ORY1GDl3lpEDyU1CzSq26,0.765,0.0379,0.39399999999999996,0.33,96.075,shoegaze
985,Billy Joel,Just The Way You Are,49MHCPzvMLXhRjDantBMVH,0.45299999999999996,0.703,0.513,0.589,139.148,70s
986,Black Sabbath,N.I.B.,2GnVuaoKSkB6Xa07l1BBg8,0.556,0.0838,0.43,0.47600000000000003,103.12200000000001,heavy metal
987,Blondie,Island of Lost Souls,6zpOOolgl41YcyyQfbykpR,0.632,0.18100000000000002,0.835,0.599,81.28699999999999,new wave
988,Blondie,Shayla,1OGQGQgmbUnRStarwKxvrr,0.51,0.22899999999999998,0.13,0.33,114.61200000000001,80s
989,Blondie,The Tide Is High,165NAtd2DRPKNQ6EVY0VG9,0.667,0.0514,0.9640000000000001,0.778,96.954,80s
990,Buckethead,Soothsayer (Dedicated to Aunt Suzie),5VBwLOZDyDWInNYIUniuZG,0.7659999999999999,0.000424,0.22699999999999998,0.23,151.106,instrumental
991,Cage the Elephant,Cigarette Daydreams,2tznHmp70DxMyr2XhWLOW0,0.675,0.0801,0.273,0.635,113.946,alternative rock
992,Chuck Berry,Let It Rock,2OCoH12t6olzx9bT1PEC8F,0.716,0.581,0.935,0.632,164.851,Rock and Roll
993,Chumbawamba,Tubthumping,5YScXJKtefsgdskIy60N7A,0.871,0.106,0.622,0.263,206.68,90s
994,Coldplay,The Scientist,75JFxkI2RXiU7L9VXzMkle,0.442,0.731,0.213,0.557,146.27700000000002,Coldplay
995,Creedence Clearwater Revival,Proud Mary,2EZc13S7YRi6bTS3SKteRN,0.391,0.163,0.7859999999999999,0.72,120.794,classic rock
996,Creedence Clearwater Revival,The Midnight Special,5fOMHgOpYC0ryDhqPQXs0r,0.711,0.00365,0.5379999999999999,0.413,128.85299999999998,classic rock
997,Crosby & Nash,Immigration Man,2vTSy6O0W47RiIEdp0wDJ9,0.9309999999999999,0.373,0.648,0.287,175.65599999999998,classic rock
998,Dagny,Wearing Nothing,2TDCuQqCA7VwmihYZnvUY1,0.71,0.0193,0.39,0.691,104.855,pop
1001,David Bowie,What in the World - 2017 Remaster,04UsGrg02dEMLnTZdBNyRI,0.97,0.027000000000000003,0.494,0.562,122.92200000000001,70s
1002,Def Leppard,Let It Go,1aR6W01r094onPc4O2avEp,0.915,0.0044399999999999995,0.409,0.409,138.143,hard rock
1003,Def Leppard,Pour Some Sugar on Me,0PdM2a6oIjqepoEfcJo0RO,0.953,0.0021100000000000003,0.568,0.267,84.98899999999999,80s
1004,Deltron 3030,Mastermind,0uMn8WKu3qtQLaUyal1bsz,0.657,0.00224,0.25,0.741,94.211,Hip-Hop
1005,Depeche Mode,My Secret Garden,3PVdIytWQCEuYZjQ3bCQSA,0.722,0.409,0.496,0.7120000000000001,115.72200000000001,synthpop
1006,Dire Straits,Lady Writer,3mwFncaI2HBczQ92GP9MQF,0.7979999999999999,0.166,0.963,0.633,147.645,rock
1007,Downface,Purge,36TPDLrlNDhVrZ4KbBywJl,0.662,0.00939,0.248,0.40399999999999997,130.132,Grunge
1008,Dua Lipa,Cool,2nMOodYNHBAQ3Kc1QNimZU,0.785,0.133,0.79,0.47,89.71700000000001,pop
1009,Dua Lipa,Levitating,463CkQjx2Zk1yXoBuierM9,0.825,0.00883,0.915,0.7020000000000001,102.977,pop
1010,Dua Lipa,Physical,3AzjcOeAmA57TIOr9zF1ZW,0.8440000000000001,0.0137,0.746,0.647,146.967,pop
1011,Ducktails,Letter of Intent,5akpQL2mBRLaM5dNSw1ZsL,0.7809999999999999,0.00028900000000000003,0.812,0.59,80.609,indie
1012,Eagles,Heartache Tonight,2bzgKuK3pVez40qUvo8sYr,0.511,0.0778,0.858,0.81,113.15299999999999,classic rock
1013,Eagles,Peaceful Easy Feeling,40h65HAR8COEoqkMwUUQHu,0.634,0.494,0.866,0.568,142.686,classic rock
1014,Eagles,The Best of My Love,5MLLuLqPdUlx8bfKtdkLwO,0.39299999999999996,0.7170000000000001,0.669,0.5589999999999999,90.105,classic rock
1015,Echo & the Bunnymen,All I Want,4uVUa5yCpYwIiS6qouJiAz,0.878,0.0735,0.507,0.541,136.94799999999998,new wave
1016,Echo & the Bunnymen,Stars Are Stars,7wkCQUjsllXFZOJ89s5C6g,0.705,0.00972,0.662,0.524,135.835,post-punk
1019,Fiona Apple,Shadowboxer,0XMzFZgFvEqH2nEa3iwNUD,0.52,0.265,0.223,0.298,74.131,female vocalists
1020,Foxes,Let Go for Tonight,59lq75uFIqzUZcgZ4CbqFG,0.8079999999999999,0.0429,0.299,0.5429999999999999,140.064,pop
1023,Guns N' Roses,Knockin' on Heaven's Door,4JiEyzf0Md7KEFFGWDDdCr,0.7390000000000001,0.0211,0.37799999999999995,0.496,132.41,rock
1024,Guns N' Roses,Sweet Child o' Mine,7snQQk1zcKl8gZ92AnueZW,0.9520000000000001,0.0901,0.624,0.446,125.303,rock
1025,Guster,One Man Wrecking Machine,0YhEJmOYZoRdKNPbCvHs8R,0.795,0.00099,0.21,0.527,96.917,indie
1026,Have a Nice Life,Bloodhail,5qZ4c1EBVWpmz1GBaks8Uq,0.607,0.0332,0.41,0.182,75.562,shoegaze
1028,Have a Nice Life,The Future,36hfuJ6XOZdOuToo4SgLVv,0.43200000000000005,0.184,0.20800000000000002,0.195,77.015,shoegaze
1029,Have a Nice Life,There Is No Food,30j2ZsXF9MpdbDrCwYwPNk,0.21,0.7709999999999999,0.0921,0.0961,83.882,shoegaze
1030,Have a Nice Life,Waiting for Black Metal Records to Come in the Mail,3uIA46kBcrbOII0DEXFfkI,0.78,0.00344,0.0538,0.33,77.48899999999999,psychedelic
1031,Have a Nice Life,Who Would Leave Their Son Out in the Sun?,0YyazmHAuu1j8wxSZXSPK4,0.133,0.973,0.0528,0.0709,68.28699999999999,shoegaze
1036,Hot Flash Heat Wave,Sky So Blue,6fl9zJjSy2ux4icF4vwL1U,0.7909999999999999,0.45,0.537,0.514,133.991,FM4
1038,Joan Baez,Diamonds And Rust,4O0sGJdqpHMaWz7KoVd7tb,0.34299999999999997,0.243,0.265,0.506,130.05200000000002,folk
1039,Joy Division,Failures,3T89Non4DVRIpga4MnHTq4,0.948,0.0152,0.12,0.21,171.271,post-punk
1041,Joy Division,No Love Lost - 2010 Remaster,3DGl2F6Rw8EZV35H4K9sgz,0.71,0.11699999999999999,0.623,0.515,133.278,punk rock
1042,Judas Priest,Lost and Found,36EomUF5EgS8zOREpInsbe,0.456,0.131,0.22899999999999998,0.526,119.93299999999999,heavy metal
1043,Katy Perry,California Gurls (feat. Snoop Dogg),3glgou0Tu1wEYeo5Lt87In,0.76,0.00455,0.444,0.7909999999999999,125.04,pop
1044,Kero Kero Bonito,Break,6u4xZnL4W0YSLXw24k2zlJ,0.7340000000000001,0.168,0.8590000000000001,0.848,96.009,electropop
1045,Kero Kero Bonito,Graduation,2oNLDoWxa2UniEXpF69oUJ,0.6759999999999999,0.0321,0.68,0.8079999999999999,90.00399999999999,electropop
1046,Kero Kero Bonito,Heard A Song,4cyjLMvPunnFEXB0Gvz5py,0.531,0.354,0.611,0.919,98.775,bitpop
1047,Kero Kero Bonito,Trampoline,3LuLUNgRmmgcr14dTIWH2S,0.863,0.0525,0.6729999999999999,0.856,124.99799999999999,synthpop
1049,Kim Petras,Boo! Bitch!,2glyE4SoIa0b3sJwdGj5wH,0.857,0.0201,0.39799999999999996,0.782,113.031,electronic
1050,Kim Petras,Close Your Eyes,5FN3Dh76G155e72RQjLkUZ,0.708,0.00949,0.37200000000000005,0.542,106.083,pop
1052,Kim Petras,Everybody Dies,0jUbKeQJBNYYBxZXuDagAN,0.63,0.024,0.353,0.34600000000000003,173.872,title is declarative
1053,Kim Petras,In The Next Life,5wwNGGl95gHhC2HzaH05G8,0.665,0.0174,0.0398,0.6859999999999999,113.031,electronic
1056,Kim Petras,o m e n,20CU96fnLJpp303UtBN8cB,0.534,0.161,0.32,0.6729999999999999,120.01899999999999,Trans-pop
1057,Kim Petras,TRANSylvania,5G1JtjmtvhB6TbvWKJ5Wr3,0.424,0.0289,0.405,0.8959999999999999,120.014,electronic
1058,King Crimson,Epitaph,4rEle6gif1VERA41tjOTIq,0.319,0.007109999999999999,0.10300000000000001,0.28600000000000003,129.89600000000002,Progressive rock
1059,King Harvest,Dancing In The Moonlight,0q21FNwES2bbtcduB6kjEU,0.435,0.7390000000000001,0.7709999999999999,0.657,135.975,70s
1060,Lana Del Rey,Summertime Sadness,6PUIzlqotEmPuBfjbwYWOB,0.81,0.0157,0.11,0.5720000000000001,126.052,indie
1062,Led Zeppelin,The Rain Song,3JLrri1xSCui3bzITDJbkk,0.318,0.317,0.24,0.336,79.66,classic rock
1063,Level 42,Lessons in Love,3EGI5qmVmGlfgy9BmNb1R8,0.8390000000000001,0.159,0.8640000000000001,0.7090000000000001,113.186,80s
1064,Linkin Park,High Voltage,7GVqIMb6OdMY5mG7fUrtOq,0.9670000000000001,0.105,0.287,0.593,93.916,rock
1065,Linkin Park,My December,0fxGA5lxrdYNYoE7yJxTNZ,0.585,0.375,0.721,0.73,100.021,rock
1066,Mac DeMarco,On the Level,36rqjSUBaArtMBLWrzwInc,0.473,0.0944,0.515,0.573,77.494,best of 2017
1067,Mac DeMarco,Passing Out Pieces,2J4obtL5oOmstcOfq5UW3C,0.73,0.000563,0.43,0.41700000000000004,81.179,indie
1069,Maroon 5,Harder to Breathe,4V9JDRqKjN8F2HWdlEDxvI,0.9079999999999999,0.0506,0.9670000000000001,0.662,149.941,rock
1070,McFly,All About You,0ElmwRAsaxaUZXnMbaSllH,0.5589999999999999,0.19699999999999998,0.295,0.542,129.898,pop
1071,Megadeth,Dawn Patrol,4NwFxag85AYdCel47a3Yhi,0.7090000000000001,0.0212,0.604,0.669,75.11,thrash metal
1072,Megadeth,Rust In Peace...Polaris,0803SWqmIJGvZ15B8zsewn,0.965,0.000612,0.392,0.259,168.641,thrash metal
1074,Metallica,Fade to Black,0dqGfCMAGyDgpUAgLNOjWd,0.929,0.0031100000000000004,0.278,0.256,113.47,metal
1075,Metallica,The Day That Never Comes,2gqzkEF88vMclfRZEIOnQO,0.986,0.00011399999999999999,0.48,0.33399999999999996,124.66799999999999,thrash metal
1076,Metallica,Welcome Home (Sanitarium),7LHZ7HA45ezKcdN8sBrBuS,0.767,0.000305,0.413,0.309,97.944,thrash metal
1077,Michael Jackson,Billie Jean,5ChkMS8OtdzJeqyybCc9R5,0.654,0.0236,0.847,0.92,117.046,pop
1078,Mild Orange,Some Feeling,5txzKcySsIIIrsciNliAoL,0.51,0.451,0.579,0.742,128.91299999999998,indie rock
1079,Mojave 3,Some Kinda Angel,74vP3RNPO5XvJO6KMz8BnF,0.639,0.00107,0.49200000000000005,0.41600000000000004,91.012,shoegazegdchill
1080,Mr. Big,Wild World,2kj5f1eRhUFhW6K0qUwoD8,0.722,0.182,0.59,0.573,144.209,hard rock
1081,Mungo Jerry,In the Summertime,3RNyGLgSvmVRZ7xKUp8Wgd,0.449,0.7240000000000001,0.973,0.754,82.751,70s
1082,Nada Surf,Killian's Red,34N8yuRkYanWNBtcvdMEgk,0.767,0.00594,0.302,0.263,154.464,indie
1083,New Order,ICB,6CC7pFl61V1QRTLf4tgyUj,0.701,0.162,0.8320000000000001,0.627,123.102,post-punk
1085,Nirvana,Lithium,2YodwKJnbPyNKe8XXSE9V7,0.6559999999999999,0.0017399999999999998,0.485,0.6779999999999999,123.20700000000001,Grunge
1086,Noel Gallagher's High Flying Birds,AKA...What A Life!,5mljJfOTZR3nF4ExmRLTjv,0.927,0.000297,0.10400000000000001,0.447,119.03399999999999,alternative rock
1088,Pearl Jam,Black,5Xak5fmy089t0FYmh3VJiY,0.684,0.32299999999999995,0.2,0.36,77.15,Grunge
1089,Phil Collins,In the Air Tonight,18AXbzPzBS8Y3AkgSxzJPb,0.239,0.551,0.298,0.446,189.507,80s
1090,Pink Floyd,Julia Dream,4MPkQ1BppSZR0PnZ5HWL0i,0.28,0.522,0.409,0.36700000000000005,115.98,Psychedelic Rock
1091,Placebo,Swallow,1Aj2d9CFXy7gSz4XDUWEs8,0.603,0.0186,0.18100000000000002,0.325,162.217,alternative rock
1092,Placebo,The Bitter End,3WBPiogtVDBSXK7uOpxJ6m,0.904,4.23e-05,0.518,0.32799999999999996,186.253,rock
1093,Poets of the Fall,Carnival of Rust,2DtPEKs3Pj7E06EoWW4vw8,0.59,0.225,0.124,0.49200000000000005,91.01799999999999,rock
1094,Porcupine Tree,Dark Matter,29inWZeEAUluIrwN5Z2SMt,0.449,0.0426,0.0409,0.301,124.01,Progressive rock
1095,Porcupine Tree,Waiting (Phase 2),6S06y0FrD1fKjuhrDJW6V2,0.474,0.17,0.332,0.522,93.97399999999999,rock
1096,Portishead,Sour Times,6vTtCOimcPs5H1Jr9d0Aep,0.633,0.0508,0.55,0.698,94.085,trip-hop
1097,R.E.M.,Find the River,1e3Q7gE5TRUklXOlZFKIrv,0.442,0.22,0.29600000000000004,0.423,144.556,rock
1098,Radiohead,Kid A,3QDahKSqLwYJYQRbILdzS6,0.428,0.262,0.159,0.63,112.92299999999999,electronic
1099,Radiohead,Lift,7xztI3ccyUdEYqKYABkMQM,0.546,0.0022600000000000003,0.158,0.311,156.64,Unreleased
1100,Radiohead,Stop Whispering,3CbAW3GjkBKfErt4LLbSzr,0.696,0.000849,0.298,0.212,122.35,alternative
1101,Radiohead,The National Anthem,4Wgj6jzoI2gYlumXdYAB8U,0.754,0.00237,0.38799999999999996,0.488,91.51700000000001,alternative
1102,Radiohead,Videotape,4T1iiabe7G0UjWQJCY6NE2,0.38299999999999995,0.6940000000000001,0.0506,0.596,77.423,alternative
1103,Red Hot Chili Peppers,Breaking the Girl,0cG9ocYqYOIVtgiWTmTe3g,0.6859999999999999,0.0233,0.635,0.348,178.46599999999998,rock
1104,Scorpions,Always Somewhere,6Ok4D4w117mSi9OP8tmrpg,0.371,0.0783,0.185,0.511,113.99799999999999,hard rock
1105,Scorpions,Holiday,55493u4ooFK6fMCMFf99fa,0.27899999999999997,0.505,0.3,0.43700000000000006,118.01899999999999,classic rock
1106,Scorpions,Lonely Nights,5tBP7sZbnIKLPsKIMrHhpa,0.556,0.0846,0.11699999999999999,0.442,119.99799999999999,rock
1107,Selena Gomez,Me & the Rhythm,7fBUnDgtSvYpYWuX4iAfns,0.736,0.00315,0.7170000000000001,0.711,106.01,pop
1108,Sharon Van Etten,Every Time the Sun Comes Up,38ydcsbayM4oX21Hhu84DT,0.522,0.392,0.301,0.6629999999999999,99.765,indie
1109,Sheryl Crow,All I Wanna Do,3ZpQiJ78LKINrW9SQTgbXd,0.528,0.111,0.9309999999999999,0.82,120.09100000000001,female vocalists
1110,Simon & Garfunkel,Anji,5pT4qRIpNb7cASsnMfE1Hc,0.248,0.9309999999999999,0.39899999999999997,0.3,168.388,instrumental
1111,Simon & Garfunkel,Kathy's Song,4Acofe9hICRvyBTP5hFNk0,0.188,0.9,0.48700000000000004,0.431,102.039,folk
1112,Slowdive,Morningrise,3elCikjYOJdgvPz2HGLPS1,0.366,0.00021400000000000002,0.35200000000000004,0.107,88.994,shoegaze
1113,Snowy White,Bird of Paradise,1JGW1e2tacnCgBPfRH0haY,0.44299999999999995,0.6,0.313,0.474,143.644,blues rock
1114,Sonic Youth,'Cross the Breeze,4T4AEZ3WxwkfrEYXYfGV44,0.853,0.00135,0.0993,0.157,177.597,noise rock
1115,Sonic Youth,I Don't Want To Push It,3lNldjqwJrTpWJ9vv45VST,0.9520000000000001,0.26899999999999996,0.49,0.431,135.69899999999998,noise rock
1116,Sonic Youth,The Good and the Bad,4RZW3ODulhF66QUItpB9aD,0.718,0.0214,0.27699999999999997,0.467,129.246,noise rock
1117,Sonic Youth,The Sprawl (Album Version),4ImbE4F46Lhu7lG1Unurvp,0.527,0.00045599999999999997,0.0635,0.24,128.713,loved according to stretchead
1118,Soundgarden,Black Hole Sun,2EoOZnxNgtmZaD8uUmz2nD,0.828,0.000217,0.147,0.35,105.435,Grunge
1119,Soundgarden,Into the Void,7yMQGEw8NsFtGEKPZpq8Q1,0.915,5.14e-05,0.309,0.244,149.951,covers
1120,Soundgarden,Let Me Drown,73mseL1QMWuOVIrYwIFlPf,0.9470000000000001,4.5299999999999997e-05,0.5660000000000001,0.14800000000000002,187.41299999999998,Grunge
1121,Styx,Too Much Time On My Hands,4hWUOIDHda9XOb1zDchftP,0.40399999999999997,0.11,0.893,0.799,131.012,classic rock
1122,Supertramp,Breakfast In America - Remastered,4a5pNRjwmzYQuEY1E7O6pj,0.6629999999999999,0.425,0.7559999999999999,0.532,75.14,rock
1125,System of a Down,Chop Suey!,2DlHlPMa4M17kufBvI2lEN,0.934,0.000278,0.28600000000000003,0.419,127.288,alternative metal
1129,Talk Talk,Today,2HC6DOJvppo0Dn3KFl084N,0.9229999999999999,0.115,0.653,0.544,153.437,80s
1131,Talking Heads,Girlfriend Is Better,6VyR9z26oKw6BvlwSjqvoY,0.752,0.0892,0.966,0.865,118.649,new wave
1132,Tame Impala,Feels Like We Only Go Backwards,0LtOwyZoSNZKJWHqjzADpW,0.9,0.0277,0.491,0.303,149.50799999999998,Psychedelic Rock
1133,The Beatles,In My Life,3KfbEIOC7YIv90FIfNSZpo,0.435,0.449,0.435,0.688,103.23899999999999,classic rock
1134,The Beatles,Love Me Do,3VbGCXWRiouAq8VyMYN2MI,0.8290000000000001,0.386,0.7440000000000001,0.52,147.997,classic rock
1135,The Beatles,Mean Mr Mustard,4JOyMhad5dD81uGYLGgKrS,0.596,0.0699,0.97,0.6759999999999999,100.68700000000001,classic rock
1136,The Beatles,Something,0pNeVovbiZHkulpGeOx1Gj,0.33799999999999997,0.198,0.377,0.396,133.52200000000002,classic rock
1137,The Beatles,The Ballad of John and Yoko,1F7s27lLKshLPt9TPCgMDL,0.892,0.00465,0.9620000000000001,0.6509999999999999,135.309,classic rock
1138,The Cure,Six Different Ways,24W113iYyDEa2d6lqfgikX,0.725,0.0255,0.715,0.778,91.23299999999999,new wave
1139,The Cure,The Blood,589QTU4b7QS21hOMlYZJPe,0.8109999999999999,0.0539,0.435,0.537,149.877,post-punk
1140,The Cure,The Final Sound,4bEjUv7lwlzdH0Ac0LErsM,0.183,0.873,0.111,0.505,120.991,new wave
1141,The Doors,Hyacinth House,4nKmlUaUiUN4rpMGYnUPAu,0.59,0.099,0.8240000000000001,0.45299999999999996,172.028,classic rock
1142,The Drifters,Save the Last Dance for Me,391TUcoPonqYykPkSZ5Z9U,0.53,0.614,0.8959999999999999,0.54,143.453,oldies
1143,The Grass Roots,Wait A Million Years,4dJdacDigsfFKUk8dsAUxA,0.8170000000000001,0.055,0.358,0.569,128.82,oldies
1144,The Ink Spots,If I Didn't Care,2jPgfwVXOKnUl2QLQsnIAT,0.12300000000000001,0.993,0.18,0.41700000000000004,137.444,jazz
1145,The Jacksons,Blame It on the Boogie,3qI94hINNNeb4S7xQi18lS,0.6409999999999999,0.0765,0.875,0.774,113.256,Disco
1146,The Jesus and Mary Chain,Cut Dead,3Pz5KZ6ojzwdUNr5peiZnu,0.457,0.00146,0.284,0.456,104.42299999999999,post-punk
1148,The Monkees,I'm a Believer,2OiOI7sppJH3oDmafgkGiJ,0.185,0.982,0.47,0.789,120.257,60s
1149,The Psychedelic Furs,Imitation Of Christ,2LVJyer59kCSFpqHjuW2uJ,0.85,0.0295,0.627,0.495,126.15100000000001,new wave
1150,The Psychedelic Furs,Pretty in Pink,1K1TFdBh7NrDyKiwiJEmsy,0.9159999999999999,0.105,0.775,0.386,135.642,80s
1151,The Psychedelic Furs,Soap Commercial,17eDDKEBa1Ly4w3EwYtdWH,0.78,0.00262,0.47100000000000003,0.36,152.248,post-punk
1152,The Psychedelic Furs,Susan's Strange,06Tqj8BJ8hik9EcqbZRc9k,0.621,0.00238,0.331,0.489,130.972,new wave
1154,The Smiths,Never Had No One Ever,2VyOpoblI3AHO6R8dr87Ia,0.535,0.0679,0.336,0.27,194.625,80s
1156,The Underground Youth,Mademoiselle,3uU1BdUVNqioeyJT6tsDAt,0.49700000000000005,0.109,0.222,0.44799999999999995,130.112,rock
1157,The Velvet Underground,Andy's Chest,4oHGcw4VE6hOo2rLFOXWmT,0.424,0.18,0.946,0.65,103.97399999999999,alternative
1158,The Velvet Underground,Jesus,1h3UCWO4jMy9OrgjPgjXhW,0.0628,0.8859999999999999,0.10099999999999999,0.42700000000000005,176.75,rock
1159,The Weeknd,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,0.73,0.00146,0.33399999999999996,0.514,171.005,synthpop
1160,The Weeknd,Ordinary Life,15k2nBQJ0teDmPZHrOXL2N,0.5870000000000001,0.0275,0.365,0.537,149.748,electropop
1161,The Zombies,Tell Her No,5FNRngWeBEpR8BiGLlNm2l,0.435,0.33899999999999997,0.9420000000000001,0.757,135.639,60s
1162,Tove Lo,disco tits,1TIiWomS4i0Ikaf9EKdcLn,0.728,0.025,0.33299999999999996,0.79,110.059,Disco
1163,We All Together,It's a Sin to Go Away,2BqgEXbJs34IyBmGj5kS1c,0.53,0.201,0.397,0.309,80.311,Morose Deep dilate Crimson
1164,Wire,Lowdown,2fb7dWrEsTKuPWohoaQHa5,0.706,0.0673,0.794,0.642,98.949,post-punk
1165,Wire,Outdoor Miner,4Lk86divN6elNG9ShrqSuZ,0.636,0.431,0.71,0.568,124.37,post-punk
1166,Wire,Start to Move,6ZzgkNscFRe9PiryaeUVwo,0.825,0.0444,0.9520000000000001,0.617,103.225,punk
1167,Wire,Used To,6d6rnXGS8vBCJe8P7ctagN,0.33399999999999996,0.9620000000000001,0.322,0.546,113.58200000000001,post-punk
1170,AC/DC,Let There Be Rock,753KutoAy00apPsplMRetG,0.725,0.00020899999999999998,0.42200000000000004,0.332,182.364,hard rock
1171,Alice Cooper,Take It Like a Woman,5HzQacIK6sYRgHZEtiBTy5,0.645,0.0462,0.163,0.38,139.48,hard rock
1172,Amen Dunes,Everybody Is Crazy,49STKPoONxlzer0Amm3PRs,0.33799999999999997,0.728,0.306,0.332,124.301,psychedelic
1173,Arctic Monkeys,I Bet You Look Good on the Dancefloor,4YS0QKXLqqSM3MxlWej009,0.968,0.14,0.0991,0.24100000000000002,120.412,indie rock
1174,Ariana Grande,Love Me Harder,5J4ZkQpzMUFojo1CtAZYpn,0.7140000000000001,0.00937,0.24,0.47200000000000003,98.992,pop
1175,Ariana Grande,motive (with Doja Cat),5GkQIP5mWPi4KZLLXeuFTT,0.742,0.0681,0.6609999999999999,0.789,116.965,bop
1176,Audioslave,Like a Stone,3YuaBvuZqcwN3CEAyyoaei,0.568,0.00797,0.516,0.614,107.84899999999999,rock
1177,Avicii,Levels - Original Version,6Xe9wT5xeZETPwtaP2ynUz,0.8340000000000001,0.0297,0.353,0.602,125.99,electronic
1178,Bhoomi,Kande Shudhu Mon,394ZLMgmdhn0eNZwb0wtcw,0.405,0.648,0.924,0.633,176.062,bengali
1179,Black Sabbath,Solitude,0wjptUxT1jhKZ3Xm4lX8OF,0.0213,0.8290000000000001,0.54,0.34299999999999997,111.37200000000001,heavy metal
1180,Blondie,Die Young Stay Pretty,5asoLbAoTbvVjyN4uq7ftR,0.755,0.451,0.922,0.645,89.3,80s
1181,Blondie,Union City Blue,3a3JGuTQNYM3YawGpck7Ql,0.877,0.0222,0.35,0.318,124.402,new wave
1182,Blondie,Youth Nabbed as Sniper,2qOIGYRyK8956qxBCx6Jeu,0.9690000000000001,0.0008269999999999999,0.42100000000000004,0.265,158.711,rock
1183,Breaking Benjamin,Hopeless,2c2UTSuyPbEmxWyTOMwjON,0.98,0.00020299999999999997,0.354,0.376,85.36200000000001,alternative rock
1184,Britney Spears,Overprotected,5p0KCAuu5nrHpTuAIhHdLw,0.894,0.0381,0.845,0.682,95.992,pop
1185,Bruno Mars,Treasure,55h7vJchibLdUkxdlX3fK7,0.6920000000000001,0.0412,0.937,0.8740000000000001,116.01700000000001,pop
1186,Bryan Adams,Cloud Number 9,66ZB6zO1DN6NZHMoQG7f2T,0.741,0.0668,0.613,0.5920000000000001,109.594,romantic
